Shane Ruman#7696,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D7c9d11fb-0e76-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009917000&usg=AFQjCNFFcM59RcOg1fFd99gPfD0w59UZCw
Connor#9625,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Db92da89b-0e88-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009937000&usg=AFQjCNEqafjuK-rSMVKCkKMEUhD5yhaDQg
Dronon#9478,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D77145a2c-0e69-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009937000&usg=AFQjCNGJngE2YGzNvw8TvFdr00LzAcB6ow
SamuraiYan#3021,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D90528500-0e6b-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009937000&usg=AFQjCNEtdfDJrzw2U7wbdD6yu0yjOCtGMw
zarzuckett#6853,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D2866d24b-0e6b-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009937000&usg=AFQjCNHfXvsveCQplyrcBr1tnkvJNN0fnQ
Leniel#7974,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D5ace2002-0e85-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009938000&usg=AFQjCNFbMZJ6E39YQdMndY78tNtPmzrmBA
Ambiance#8753,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D601dc929-0e70-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009938000&usg=AFQjCNHTQYLdmIfCQTvAkz94-7ikKDk-aQ
Chaley#2202,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D9f5117ae-0e70-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009945000&usg=AFQjCNGdQkeK9toxstddXmEspKBl8O_NYQ
Lambershaspy#6015,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D784a4a25-0e70-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009945000&usg=AFQjCNFmupc7CU-ff5COQeeR6ItFGHd4rA
Ginawa#1132,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D6cea3ef3-0e6a-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009945000&usg=AFQjCNGB2fD78rTEpHiFKG2hQXxaPkHsPw
Tenerim#1298,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D11134a60-0e86-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009946000&usg=AFQjCNG7DVW_wJx9E8fCt-8jYm4HBtc5FA
SirVoltar#5928,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D965e8a81-0e6a-11eb-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1602930009946000&usg=AFQjCNFSmssa74gJVleG64jQ7pTAswq8VA
