Shane Ruman#7696,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D2b593e96-f530-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363892000&usg=AFQjCNHgA7bX3WwF95MnRTQ38aOYAKfeyA
Connor#9625,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D9dfe568b-f4af-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363892000&usg=AFQjCNGVVwGihpCFVtHfZWPWCmAExkeM6w
Dronon#9478,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D030f4b55-f530-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363892000&usg=AFQjCNG9zLnlHSaz9H2kEEqdJVJXhTrrnw
SamuraiYan#3021,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D6a490959-f532-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363892000&usg=AFQjCNHgT7EoYCXfKevk4fvscDl4v_XFtg
zarzuckett#6853,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Dfd4de60b-f530-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNEecV4R_0j0QL1vGit6NMOnP0YXbA
Leniel#7974,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3De7435877-f536-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNHXVSdCZ321TwzLiK6R-Ti4n5BWRg
Ambiance#8753,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Dcfdc4388-f3fc-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNFqPhPyztAogKEDLbg62n46hQ44-w
Chaley#2202,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D7159ef8e-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNHcBfhGTtqkd0elWDZ8vfoCj9VjUA
Lambershaspy#6015,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D30269db2-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNFAaLQrZvuBgAYOskSAuko-_G-Z1Q
Ginawa#1132,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Da79f1fb7-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNEpXWnmRsNMEkklM3nzJJMQCYPtZA
Tenerim#1298,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Dc77feb0b-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363893000&usg=AFQjCNHDDxhVgsnP0LtkmH3j9tC_ZUFXow
SirVoltar#5928,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D9392fb88-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNE7suUkRW8UzrN9S6Xu-UaokVBz9Q
Travis Fights Dragons#1716,Phoenix,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D1157e6fc-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNHXJ-8ew3M549vety4RGVQYZbV4HQ
Infinight#7632,Phoenix,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3De0c0af8a-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNGksUvq_CEvOHCghxmu99YpJYSHew
Shiba_Toku#9038,Phoenix,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Df17c43a6-f533-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNEf3enu7MljR4qHrxGdpHL7u0VyOw
nakezuma#2791,Scorpion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D3f638cd0-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNFZEVjQGyFrW0EXtP8DviyC8HGeNQ
villabriga#6348,Scorpion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D2c7243bf-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363894000&usg=AFQjCNERK-i3Li2ngGxvDu_GoPdXwGUp0Q
TypHooN#1755,Scorpion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D56e2ed93-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363895000&usg=AFQjCNERSjmx0n3N3n1qmekfckBbUZiw_g
Nomadic#4292,Unicorn,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D666f3ee4-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363895000&usg=AFQjCNG8kkP6Zw4aFJ7VOIbWCesT5s3ELg
levirexjones#0915,Unicorn,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Da05dad9b-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363895000&usg=AFQjCNHYyFZ7eYg1zUcupqbMaBvFaO0vnQ
Polyneikes#0147,Unicorn,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Dcd03df77-f534-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363895000&usg=AFQjCNHAYz0Ii7qCV6r2PIApGN4Gy-6d8w
Zechstein#8155,Crab,https://www.google.com/url?q=https://fiveringsdb.com/strains/ba0c2786-e9fc-11ea-9d53-22d334ba48b8/view&sa=D&ust=1600075363896000&usg=AFQjCNHtMXZLQ1jfWadq4tWnz1WvwiJkEg
coyotte#5159,Crab,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D06966f31-f1b1-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363896000&usg=AFQjCNF_VEKqvn1TcQBoINbxSB-Jn_hl-Q
Nuggetz#5638,Crab,https://www.google.com/url?q=https://fiveringsdb.com/strains/2607b39e-f2ea-11ea-9d53-22d334ba48b8/view&sa=D&ust=1600075363896000&usg=AFQjCNGGgVREozjygnkMxVGFe9Buey3KXg
Red Rabbit#9838,Crane,https://www.google.com/url?q=https://fiveringsdb.com/strains/9fbc5613-f1dd-11ea-9d53-22d334ba48b8/view&sa=D&ust=1600075363896000&usg=AFQjCNFiLYYxdYtoJzohohGRlhz3hx_W7w
Kakita_Takashi#3067,Crane,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D72250515-d827-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363896000&usg=AFQjCNGS0VmAsUqzDpyou9hLHSvvkh2HIg
Gomes#9632,Crane,https://www.google.com/url?q=https://fiveringsdb.com/strains/bb441458-ec17-11ea-9d53-22d334ba48b8/view&sa=D&ust=1600075363896000&usg=AFQjCNEb4yrU0ECtLzohqwn2N5rY1y9Q1g
robertocotillas#5585,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Dddad294a-f4cb-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363897000&usg=AFQjCNGjdR72v8YXKfBZekD8zdTlJJN9-Q
merlintho#7349,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Db7308b40-f456-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363897000&usg=AFQjCNGSp0nKITpzpz1hb8eQvmzCvUiEDw
VonManson#6610,Dragon,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3D323f6d3a-6c12-11ea-9a1a-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363897000&usg=AFQjCNE4gDl8Rv3SVpgXJM0ufUPsPR0kfg
Courteous#3358,Lion,https://www.google.com/url?q=https://fiveringsdb.com/strains/7985d72f-e923-11ea-9d53-22d334ba48b8/view&sa=D&ust=1600075363897000&usg=AFQjCNHW5bieaqrbheN2PFCftZyVOwjQMw
kehda pahr#4387,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3Df5d33fb6-de3e-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363897000&usg=AFQjCNE1F15u6vbT5jnc7OtoTR9HQ2RKWw
Mog #2697,Lion,https://www.google.com/url?q=https://www.bushibuilder.com/l5r/deck/?deck%3De750c632-ee22-11ea-83ff-020c407d2d9d%26public%3Dy&sa=D&ust=1600075363898000&usg=AFQjCNFs4q66-6OFg6Q81KsnLP6zsAQ4ig
